Dealer,Order Type,Exterior Material,Cabinet Interior,Drawer Box Type,Drawer Glide,Door Style,Finish Options,Number of Cabinets
1,Silver Creek Design Studio,"Stone 85383, Matte",136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,23
2,Homestead Woods,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",5
3,New Mountain Design,Custom Quote Material *Special Order* need *quote as a separate item*,None,None,"Veneer, Vertical Grain",Natural,1
1,Silver Creek Design Studio,"Sage 5357, Matte",136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,7
2,Inspire,CLEAF FA46 Guerrilla Penelope/Penelope,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,2
3,Homestead Cabinet & Furniture,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Aspen Cabinets LLC,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Unfinished **NO WARRANTY**,2
2,Blush Kitchens,Walnut Rustic,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding","Glaze, Standard (LCG)",3
2,The Flooring Place and Design Gallery,SALT GSD18 - Canyon Walnut,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Horizontal Grain, Melamine, Laminate, Acrylic",,1
1,Silver Creek Design Studio,"Stone 85383, Matte",514 Silver Frost Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,3
1,Homestead Woods,"Hickory Heart, Select","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",4
1,New Mountain Design,"Pebble 85468, Matte","Rift Sawn white oak, A1, Homestead Stain Finish, (AA-Euro rift grade)","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
1,Cabinets West,"Melamine, Textured, Specify color in notes. Use only with Homestead permission","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,10
1,Vail Cabinets,Alder Rustic,"55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),23
1,New Mountain Design,!Fir Sawmarked Reclaimed *SPECIAL ORDER*,Prism Burlap WF441 Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),4
2,New Mountain Design,"LAB Design Laminate, Group 1, Solid pleasing backer (Special Order), (Call for availability)",Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,1
1,Jackson Hole Cabinets,SALT GSD23 - Canyon Bleach,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,10
2,Inspire,SALT GSDF4 - Lakeshore Oak / CLEAF LN28 Lakeshore Oak Matrix/Matrix,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,3
1,Inspire,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),14
2,EuroContempo,"Oak, White European Select Rift Cut, Veneer Only",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Brushing - Light, Grain popper",2
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",12
1,The Flooring Place and Design Gallery,Hickory Rustic Calico,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",8
2,The Flooring Place and Design Gallery,Walnut Rustic,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Natural,4
1,The Flooring Place and Design Gallery,Paint grade HDF,"55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),5
1,Silver Creek Design Studio,"Stone 85383, Matte",136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,10
1,Humpherys Design,!VT03 Black,06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,13
3,Homestead Cabinet & Furniture,Alder Rustic,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",1
1,New Mountain Design,"Oak, Reclaimed, Mixes Species, Saw Marked *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Slab, Reclaimed Woods only, Solid Wood Face, Vertical Grain, Eng Core, Ply Edge","One Pass Seal, Scuff",8
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",10
1,Cabinets West,Egger H3157 Vicenza Oak (5x9),"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,6
2,Homestead Woods,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",3
1,New Mountain Design,Alder Select,"Sandy Seashell, Tru North Textured","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",19
1,Vail Cabinets,"Oak, White European Select Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",8
1,The Flooring Place and Design Gallery,"Maple, Paint Grade","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",Veneer Slab w/ Applied Molding (Vertical Grain),Paint (LCTS or LCP),8
3,JM Kitchen and Bath Design,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),1
3,Homestead Cabinet & Furniture,Alder Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,,1
1,Homestead Woods,Paint grade HDF,Pre finished Maple Plywood (Currently Special Order),"Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),15
2,New Mountain Design,"Oak, Reclaimed, Mixes Species, Saw Marked *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Slab, Reclaimed Woods only, Solid Wood Face, Vertical Grain, Eng Core, Ply Edge","One Pass Seal, Scuff",1
2,The Flooring Place and Design Gallery,Walnut Rustic,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Natural,1
1,New Mountain Design,"Maple, Rustic, Calico",705 Tuscan Teak Grigio Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",20
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",7
2,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),8
2,Homestead Woods,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
1,Vail Cabinets,!CLEAF LK84 Oregon Pine,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,15
2,Inspire,"Oak, White, Select Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Briwax,4
2,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),1
2,New Mountain Design,"Pebble 85468, Matte","Rift Sawn white oak, A1, Homestead Stain Finish, (AA-Euro rift grade)","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
2,Aspen Cabinets LLC,CLEAF LR25 Ascari Sable/Sable,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,2
1,Vail Cabinets,"LAB Design Laminate, Group 3, Black Slate SE 203 SLA, Solid Black backer (Special Order), (Call for availability)",06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,5
1,JM Kitchen and Bath Design,"PET Slate (M100) , Matte","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,3
3,Inspire,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Homestead Woods,Walnut Select,Pre finished Maple Plywood (Currently Special Order),"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Glaze, Standard (LCG)",4
1,Homestead Woods,"Clean White 11046, Gloss",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,20
1,Jackson Hole Cabinets,SALT GSD23 - Canyon Bleach,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,11
2,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),4
1,New Mountain Design,SALT GS98R - Panna / CLEAF LK84 Oregon Pine Matrix/Matrix,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,4
3,New Mountain Design,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),2
2,Jackson Hole Cabinets,"Oak, White, Select Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",1
2,Inspire,"Maple, Paint Grade","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
1,Jackson Hole Cabinets,SALT GSDE6-Mahnolia Linen,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,13
2,Inspire,"Maple, Rustic, Calico","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG)",2
1,New Mountain Design,Rehau Fenix Matte BEIGE ARIZONA 0748 *SPECIAL ORDER*,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,3
3,The Flooring Place and Design Gallery,Alder Rustic,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Paint (LCTS or LCP),1
2,Jackson Hole Cabinets,"Oak, White, Select Quarter Sawn","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Stain (LCWS),3
2,Blush Kitchens,Walnut Rustic,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding","Glaze, Standard (LCG)",4
3,New Mountain Design,"Oak, White, Select Rift Cut",None,None,"Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), Streaking - Light",0
2,Inspire,"Maple, Paint Grade","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
1,New Mountain Design,"Oak, Reclaimed, Mixes Species, Saw Marked *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Slab, Reclaimed Woods only, Solid Wood Face, Vertical Grain, Eng Core, Ply Edge","One Pass Seal, Scuff",2
1,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),5
3,Homestead Cabinet & Furniture,"LAB Design Laminate, Group 3, Teal Oxide PC 223 BC, Solid Black backer, SO71 Edge, (Special Order), (Call for availability)",None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,0
2,New Mountain Design,SALT GS98R - Panna / CLEAF LK84 Oregon Pine Matrix/Matrix,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,3
1,Inspire,"Hickory Heart, Select","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding","Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG)",25
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",42
1,The Flooring Place and Design Gallery,Paint grade HDF,Classic Almond KMD730,"PRO600 Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),11
3,Homestead Cabinet & Furniture,Alder Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,,1
2,Aspen Cabinets LLC,CLEAF LR25 Ascari Sable/Sable,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,2
2,Inspire,"Oak, White, Select Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
1,Homestead Woods,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),7
2,Inspire,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),1
1,Vail Cabinets,!CLEAF LK84 Oregon Pine,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,3
1,Aspen Cabinets LLC,"Pure White 11082, Matte",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,26
2,Jackson Hole Cabinets,Veneer $275 *SPECIAL ORDER*,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,1
2,Vail Cabinets,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",13
2,The Flooring Place and Design Gallery,Alder Rustic,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Paint (LCTS or LCP),1
2,Vail Cabinets,SALT GSTM2 - Canyon Charcoal,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,1
1,Inspire,CLEAF LS14 Acerno,Prism Linen Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,7
1,Silver Creek Design Studio,"Sage 5357, Matte",Prism Linen Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,2
3,New Mountain Design,Alder Rustic,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Heavy Hangup (LCG)",1
1,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),6
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",14
2,Inspire,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
1,The Flooring Place and Design Gallery,Hickory Rustic Calico,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",3
1,Vail Cabinets,"Oak, White European Select Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",5
2,Jackson Hole Cabinets,SALT GSDH3 - Carbone / CLEAF LM08 Carbone Matrix/Matrix,136 Storm Grey Melamine,"Legrabox(Check for Availability), Soft Close","Horizontal Grain, Melamine, Laminate, Acrylic",,1
2,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),5
2,Inspire,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
3,Homestead Cabinet & Furniture,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Cabinets West,Egger H3157 Vicenza Oak (5x9),"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,45
3,New Mountain Design,"Maple, Paint Grade",None,None,"Slab, Scalloped Wood Face, Vertical Grain, Eng Core, Veneer Edge",Unfinished **NO WARRANTY**,0
1,The Flooring Place and Design Gallery,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",6
1,Jackson Hole Cabinets,"!Duralux Eggshell, Gloss","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,3
2,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",3
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",2
1,Inspire,Walnut Select,Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,5
1,Vail Cabinets,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",11
1,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),43
2,Aspen Cabinets LLC,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), One Pass Seal, Scuff, Grain popper, Post glaze scuff",2
2,Jackson Hole Cabinets,"Oak, White, Select Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Paint (LCTS or LCP), Powder(Dry) Glaze",1
1,The Flooring Place and Design Gallery,"LAB Design Laminate, Group 1, Solid pleasing backer (Special Order), (Call for availability)",06 Black Melamine,"PRO600 Full Extension, Undermount, Soft Close","Horizontal Grain, Melamine, Laminate, Acrylic",,8
3,New Mountain Design,Alder Rustic,None,None,"Veneer, Breadboard Ends","Stain (LCWS), Glaze, Standard (LCG), One Pass Seal, Scuff",2
1,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),17
3,The Flooring Place and Design Gallery,Walnut Rustic,None,None,"Veneer, Horizontal Grain",Natural,1
1,Homestead Woods,Hickory Rustic Heart,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Natural,6
2,New Mountain Design,"Rauvisio Noir, Olive Detour 154715",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,5
1,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),14
3,New Mountain Design,"Oak, Reclaimed, Mixes Species, Saw Marked *SPECIAL ORDER*",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
1,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),15
1,Cabinets West,"Walnut, Quarter Sawn, Select European, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,7
1,Vail Cabinets,CLEAF FA77 Cool Grey Penelope/Penelope,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,2
1,Jackson Hole Cabinets,Custom Quote Material *Special Order* need *quote as a separate item*,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,3
3,Inspire,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
3,Homestead Cabinet & Furniture,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
3,Homestead Cabinet & Furniture,CLEAF FA33 Maya Bronze Primo Fiore/Primo Fiore,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,0
2,New Mountain Design,"Melamine, Specify Color in Notes",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
1,Homestead Woods,"Clean White 11046, Gloss",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,9
3,New Mountain Design,"Oak, White, Select Rift Cut",None,None,"Slab, Solid Wood Face, Vertical Grain, Eng Core, Veneer Edge",Stain (LCWS),0
1,Vail Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),11
1,The Flooring Place and Design Gallery,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),7
3,New Mountain Design,"Maple, Rustic, Calico",04 Natural Maple Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), Grain popper",3
2,New Mountain Design,"Rauvisio Noir, Olive Detour 154715",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,2
3,New Mountain Design,"Maple, Select, Hard",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",2
2,New Mountain Design,"Melamine, Specify Color in Notes",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
1,Aspen Cabinets LLC,"Pure White 11082, Matte",291 White Melamine,"Movento, Touch to Open, Blum, Full Ext, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,5
1,Homestead Woods,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),6
2,Inspire,"Oak, White, Select Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Slab, Solid Wood Face, Vertical Grain, Eng Core, Veneer Edge","Stain (LCWS), Glaze, Standard (LCG)",6
1,Distinctive Cabinetry,Veneer $150 *SPECIAL ORDER*,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,1
3,Homestead Cabinet & Furniture,Alder Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,,1
2,The Flooring Place and Design Gallery,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),1
2,Jackson Hole Cabinets,"Oak, White, Select Rift Cut",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",1
1,New Mountain Design,Rehau Fenix Matte BEIGE ARIZONA 0748 *SPECIAL ORDER*,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,4
2,New Mountain Design,"Melamine, Specify Color in Notes",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
1,New Mountain Design,Alder Select,371 Medium Sycamore Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Paint (LCTS or LCP), Rub through - Heavy",3
2,Jackson Hole Cabinets,Veneer $275 *SPECIAL ORDER*,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Natural,6
1,Homestead Woods,"Clean White 11046, Gloss",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,4
2,Vail Cabinets,CLEAF FA77 Cool Grey Penelope/Penelope,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Homestead Cabinet & Furniture,Alder Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,,1
2,Cabinets West,Veneer $350 *SPECIAL ORDER*,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","One Pass Seal, Scuff",1
3,New Mountain Design,"Maple, Rustic, Calico",None,None,"Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",1
3,The Flooring Place and Design Gallery,Alder Rustic,136 Storm Grey Melamine,"PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain",Paint (LCTS or LCP),1
